Strain,Tmp77.15K,Tmp233.15K,Tmp298.15K,Tmp373.15K,Tmp473.15K,Tmp573.15K,Tmp673.15K,Tmp77.15K_ref,Tmp233.15K_ref,Tmp298.15K_ref,Tmp373.15K_ref,Tmp473.15K_ref,Tmp573.15K_ref,Tmp673.15K_ref
1.35,2110.434529352859,1162.0302242261737,1185.236958,1243.7957434138734,1298.5023446241175,1374.8225324861198,1135.6481504596304,1.780601351576196,0.9804201736900054,1.0,1.0494068169395316,1.0955634954340645,1.159955841071672,0.958161271292074
1.36,2112.7107815069567,1162.0591553392028,1185.464392,1244.2852828107643,1298.9254809239192,1375.402961650361,1136.0944630790618,1.7821798746249955,0.9802564827600513,1.0,1.0496184374728685,1.0957102462879535,1.1602229227061938,0.9583539334845426
1.37,2114.9754853240133,1162.0876927433233,1185.689813,1244.7712406958672,1299.3452260867332,1375.9788907910306,1136.5375064527616,1.7837510807086723,0.9800941865250918,1.0,1.0498287385521017,1.095855941276214,1.1604880768179717,0.9585453918821529
1.38,2117.228783044223,1162.115844605143,1185.913252,1245.2536691271816,1299.7616317294835,1376.5503872516651,1136.977328130044,1.785315055273725,0.9799332646340501,1.0,1.0500377384493393,1.0960005966182453,1.1607513323003706,0.9587356631798933
1.39,2119.470814140376,1162.1436188644448,1186.134741,1245.732619035596,1300.174748316796,1377.1175168893049,1137.4139746303554,1.7868718796260061,0.9797736957646742,1.0,1.050245453552225,1.096144226599966,1.1610127157461825,0.958924762351561
1.4,2121.701715391173,1162.1710232420614,1186.354312,1246.2081402572585,1300.5846251947871,1377.6803441177185,1137.847491472843,1.7884216325006057,0.9796154584567831,1.0,1.05045189927818,1.0962868445281018,1.1612722524649268,0.9591127034845246
1.41,2123.921620952089,1162.198065247418,1186.571993,1246.6802815647388,1300.991310623635,1378.2389319490758,1138.2779232045286,1.7899643961612441,0.9794585344198479,1.0,1.0506570936439916,1.0964284664551618,1.161529970435663,0.9592995030386906
1.42,2126.130662423888,1162.224752185767,1186.787816,1247.1490906970284,1301.3948518089717,1378.7933420341303,1138.7053134282469,1.7915002444075379,0.9793029019315168,1.0,1.0508610502090194,1.096569103814402,1.1617858925121711,0.9594851734037745
1.43,2128.3289689188714,1162.2510911651266,1187.001808,1247.6146143885926,1301.7952949321602,1379.3436347009758,1139.1297048290144,1.793029256210595,0.9791485432725866,1.0,1.0510637860701495,1.0967087717630168,1.1620400452675435,0.9596697301989403
1.44,2130.516667124972,1162.277089102934,1187.213997,1248.076898397332,1302.1926851794938,1379.8898689924358,1139.551139198942,1.7945515067280429,0.9789954397774288,1.0,1.0512653165740362,1.0968474836634643,1.162292453154455,0.9598531874443037
1.45,2132.6938813677466,1162.3027527324346,1187.424412,1248.535987531635,1302.5870667703684,1380.432102702149,1139.9696574631962,1.7960670673559864,0.9788435718402886,1.0,1.0514656553411292,1.0969852511086562,1.162543138537183,0.960035557583935
1.46,2134.860733670388,1162.328088608811,1187.633078,1248.991925676448,1302.978482984469,1380.9703924093951,1140.3852997028737,1.7975760133471022,0.9786929230416829,1.0,1.0516648187163813,1.0971220885651933,1.1627921266179106,0.9602168555487754
1.47,2137.0173438117954,1162.3531031150692,1187.840024,1249.444755818462,1303.366976188012,1381.5047935127243,1140.7981051782845,1.7990784117675052,0.9785434735570664,1.0,1.0518628187077,1.0972580060057076,1.1630394376345112,0.9603970923093633
1.48,2139.1638293828046,1162.3778024676917,1188.045273,1249.8945200705057,1303.7525878590802,1382.03536,1141.208112,1.8005743366842255,0.9783952084018702,1.0,1.052059671862779,1.0973930181691656,1.1632850964594512,0.9605762826851465
1.49,2141.300306,1162.4021927220688,1188.248852,1250.3412596950511,1304.1353586120915,1382.5621457919165,1141.615358907031,1.8020638542135954,0.978248109194949,1.0,1.0522553904348744,1.0975271353446185,1.163529123941385,0.9607544387571022
1.5,2143.426886561653,1162.4262797777174,1188.450785,1250.7850151269522,1304.5153282214346,1383.0852021480075,1142.0198817740893,1.8035470325021943,0.9781021599289174,1.0,1.0524499886017176,1.0976603698582559,1.1637715415771361,0.9609315725885017
1.51,2145.543682892416,1162.4500693832963,1188.651096,1251.225825995447,1304.892535644302,1383.6045803202362,1142.4217171450728,1.8050239385741635,0.977957344501785,1.0,1.0526434798285391,1.097792733322228,1.164012370809471,0.9611076967745232
1.52,2147.650804199232,1162.4735671414314,1188.849809,1251.6637311454397,1305.267019042759,1384.120330269154,1142.820900495979,1.8064946370355448,0.9778136467206442,1.0,1.052835876886985,1.0979242366541517,1.164251631947862,0.9612828229810305
1.53,2149.7483579161226,1162.4967785133513,1189.046947,1252.098769,1305.6388158050784,1384.6325009537063,1143.2174666051287,1.8079591923094376,0.9776710511274297,1.0,1.053027193046567,1.098054891019436,1.1644893453931102,0.9614569630656716
1.54,2151.836449591343,1162.5197088233515,1189.242532,1252.5309758703006,1306.0079625663582,1385.1411403577022,1143.6114495708025,1.809417668549499,0.9775295430010331,1.0,1.0532174406543178,1.0981847078492801,1.164725531661108,0.961630129093636
1.55,2153.915182932485,1162.5423632630873,1189.436588,1252.9603893949245,1306.374495228472,1385.6462955154204,1144.002882829518,1.810870125118839,0.9773891058941322,1.0,1.0534066313713601,1.0983136960879094,1.1649602084675577,0.9618023309280596
1.56,2155.984659850221,1162.5647468957045,1189.629135,1253.3870451383846,1306.7384489793571,1386.1480125363812,1144.3917991725612,1.8123166257610368,0.9772497265676875,1.0,1.0535947786268571,1.098441867750118,1.1651933966264043,0.9619735810963987
1.57,2158.0449805007283,1162.586864659818,1189.820195,1253.8109783192413,1307.0998583116816,1386.6463366293187,1144.7782307627494,1.8137572295120847,0.9771113900616034,1.0,1.0537818937585282,1.0985692323970695,1.1654251141949383,0.9621438899536828
1.58,2160.096243326858,1162.6087213733442,1190.009788,1254.2322234855528,1307.4587570409026,1387.1413121253825,1145.1622091503232,1.8151919968299097,0.9769740829840503,1.0,1.053967989283087,1.0986958008457175,1.1656553804122007,0.9623132689311318
1.59,2162.138545098074,1162.6303217371872,1190.197936,1254.6508145317785,1307.815178322748,1387.632983,1145.5437652882538,1.8166209835353586,0.9768377902288575,1.0,1.0541530753686152,1.0988215814909192,1.165884212220647,0.9624817273151898
1.6,2164.1719809492224,1162.6516703387942,1190.384658,1255.0667847151851,1308.169154670141,1388.1213903976286,1145.9229295474945,1.8180442484745318,0.9767024990831109,1.0,1.0543371642775197,1.0989465849366997,1.166111627085191,0.9626492763043445
1.61,2166.196644418168,1162.6727716555815,1190.569973,1255.4801666716885,1308.520717969585,1388.6065776468172,1146.2997317312402,1.8194618489829562,0.9765681967653501,1.0,1.0545202677236414,1.099070821240664,1.166337644269496,0.9628159265958913
1.62,2168.212627482329,1162.693630058234,1190.753902,1255.8909924312466,1308.869899497032,1389.0885852866145,1146.6742010892483,1.8208738378606877,0.9764348687880546,1.0,1.0547023951144245,1.0991942980817813,1.166562278698806,0.9629816867811938
1.63,2170.2200205941645,1162.7142498138878,1190.936462,1256.299293432814,1309.2167299332582,1389.5674535833368,1147.0463663311675,1.8222802725760903,0.9763025038810911,1.0,1.054883558878571,1.0993170263127423,1.1667855489534393,0.9631465682097553
1.64,2172.218912715633,1162.734635,1191.117672,1256.7051005387402,1309.5612393787555,1390.043222,1147.4162556397496,1.8236812061299288,0.9761710889971582,1.0,1.0550637691644795,1.0994390144341302,1.1670074709461618,0.9633105801487508
1.65,2174.209391351679,1162.7547899533065,1191.297551,1257.108444048783,1309.9034573681663,1390.515929466537,1147.7838966842974,1.825076690140597,0.9760406113294414,1.0,1.055243035624089,1.0995602704535117,1.1672280601091716,0.9634737314122936
1.66,2176.191542582759,1162.774718380679,1191.476116,1257.509354,1310.243412884272,1390.985613894502,1148.1493166320142,1.8264667779398098,0.9759110592030356,1.0,1.055421369436834,1.0996808037436747,1.167447332947211,0.9636360319890912
1.67,2178.165451096458,1162.794424,1191.653385,1257.9078587487238,1310.5811343715527,1391.4523126978254,1148.5125421608682,1.8278515200092835,0.9757824201539946,1.0,1.0555987794628081,1.0998006222854413,1.1676653045363734,0.9637974906275856
1.68,2180.1312002182112,1162.8139113662205,1191.829374,1258.3039878456111,1310.9166497493393,1391.9160625580937,1148.8735994710005,1.8292309686086083,0.9756546840791496,1.0,1.055775277313824,1.0999197354480872,1.167881991267396,0.9639581172724146
1.69,2182.0888719411787,1162.8331834243274,1192.004101,1258.6977691858774,1311.2499864245635,1392.3768994913005,1149.232514296309,1.8306051716689342,0.9755278379065975,1.0,1.055950871418921,1.1000381503088164,1.1680974069830825,0.9641179198395301
1.7,2184.0385469552857,1162.8522440506233,1192.177582,1259.089230452366,1311.581171304128,1392.834858863776,1149.5893119150423,1.8319741789569113,0.9754018710029924,1.0,1.0561255717794282,1.1001558753552607,1.168311566911997,0.96427690746079
1.71,2185.980304675465,1162.8710967857176,1192.349833,1259.4783988410927,1311.9102308069046,1393.2899754076475,1149.9440171605677,1.8333380390346103,0.9752767724719575,1.0,1.056299387967535,1.1002729186501297,1.1685244857225114,0.9644350888759404
1.72,2187.9142232691306,1162.8897450907198,1192.520869,1259.8653010725684,1312.2371908753796,1393.7422832358425,1150.296654432081,1.83469680082314,0.9751525321866042,1.0,1.0564723300222334,1.1003892887642033,1.1687361785161703,0.964592473250949
1.73,2189.8403796828934,1162.9081923494734,1192.690707,1260.2499634028209,1312.5620769869515,1394.191815856649,1150.647247704503,1.836050509013393,0.9750291383376004,1.0,1.0566444058013615,1.100504992017978,1.1689466579005123,0.9647490677601992
1.74,2191.758849668564,1162.9264418707137,1192.859362,1260.6324116340838,1312.8849141649016,1394.6386061878577,1150.9958205380244,1.83739921024199,0.9749065807061283,1.0,1.0568156245346918,1.1006200361823557,1.1691559379217562,0.9649048808303895
1.75,2193.6697078084503,1162.9444968901528,1193.026848,1261.0126711252378,1313.2057269890397,1395.0826865704869,1151.3423960879445,1.838742951582302,0.9747848498461895,1.0,1.0569859959473753,1.100734429565025,1.1693640330971722,0.9650599213404664
1.76,2195.573027539979,1162.9623605724992,1193.19318,1261.3907668018437,1313.524539606046,1395.5240887821203,1151.6869971136912,1.8400817774871787,0.9746639354513401,1.0,1.0571555284969394,1.1008481791741769,1.1695709564666807,0.9652141970118294
1.77,2197.468881179665,1162.9800360134054,1193.358374,1261.7667231660523,1313.8413757395106,1395.9628440498554,1152.029645987961,1.8414157298062963,0.9745438263572327,1.0,1.0573242293819547,1.1009612907275,1.1697767196041442,0.9653677144163243
1.78,2199.3573399464385,1162.9975262413543,1193.522442,1262.1405643060425,1314.1562586996872,1396.398983062886,1152.370364705217,1.8427448555227406,0.9744245146262229,1.0,1.0574921089804212,1.1010737732736218,1.1699813375297101,0.9655204830285187
1.79,2201.238473984372,1163.014834219483,1193.685399,1262.5123139053976,1314.4692113929682,1396.8325359847286,1152.7091748904204,1.8440691959778022,0.9743059898309797,1.0,1.057659174656117,1.1011856327422234,1.170184821859188,0.9656725095708576
1.8,2203.112352384799,1163.0319628473485,1193.847258,1262.8819952519843,1314.7802563310904,1397.263532465105,1153.046097807004,1.8453887946064196,0.9741882431390134,1.0,1.0578254351964884,1.1012968765650006,1.1703871857157668,0.9658238020654765
1.81,2204.9790432078653,1163.0489149626328,1194.008034,1263.2496312468793,1315.0894156400827,1397.6920016514896,1153.3811543650809,1.846703690779241,0.9740712640486578,1.0,1.0579908972763907,1.1014075099934233,1.1705884398190654,0.965974366605544
1.82,2206.8386135035216,1163.0656933427992,1194.167738,1263.6152444127729,1315.396711068961,1398.1179722003362,1153.714365129068,1.848013929098059,0.9739550452859406,1.0,1.0581555707819439,1.1015175416411733,1.1707885983772375,0.9661242122160463
1.83,2208.6911293319736,1163.082300706688,1194.326385,1263.9788569022858,1315.7021639981808,1398.541472287995,1154.045750325604,1.8493195470449004,0.9738395762785463,1.0,1.0583194617292875,1.1016269761118782,1.1709876712536957,0.9662733443886898
1.84,2210.5366557836105,1163.098739716068,1194.483987,1264.3404905060524,1316.0057954478566,1398.9625296213264,1154.375329850358,1.8506205858275857,0.9737248488673694,1.0,1.0584825784743253,1.1017358204634153,1.1711856708392412,0.9664217707510866
1.85,2212.375256998428,1163.1150129771345,1194.640555,1264.7001666605647,1316.3076260857542,1399.3811714480262,1154.703123275598,1.8519170873103568,0.9736108556746046,1.0,1.0586449299476233,1.1018440823698257,1.171382610100681,0.9665694994555062
1.86,2214.206996184956,1163.1311230419626,1194.796104,1265.057906455775,1316.6076762350608,1399.7974245666674,1155.0291498571169,1.8532090862801776,0.9734975860299279,1.0,1.0588065212303162,1.101951765516521,1.1715784976870558,0.9667165351395528
1.87,2216.031935638709,1163.1470724099138,1194.950644,1265.4137306425837,1316.9059658819478,1400.2113153364703,1155.3534285409842,1.8544966244134757,0.973385033306793,1.0,1.0589673615361337,1.1020588779078877,1.17177334676299,0.9668628862138879
1.88,2217.850136760184,1163.1628635289983,1195.104188,1265.7676596400051,1317.2025146829246,1400.622869686811,1155.6759779702406,1.8557797378919267,0.9732731884033848,1.0,1.0591274571284535,1.1021654244951276,1.171967167172885,0.9670085583954464
1.89,2219.6616600723964,1163.1784987971982,1195.256746,1266.119713542248,1317.497341971995,1401.032113126472,1155.996816491068,1.8570584667274461,0.9731620446317047,1.0,1.0592868166437004,1.1022714127162057,1.1721599713326127,0.9671535595675844
1.9,2221.466565237992,1163.193980563744,1195.408332,1266.4699121255471,1317.7904667676207,1401.4390707526456,1156.315962159133,1.8583328439089315,0.9730515920176337,1.0,1.0594454448938433,1.1023768460462937,1.17235176737303,0.9672978941216992
1.91,2223.264911075931,1163.209311130358,1195.558956,1266.818274854857,1318.0819077795009,1401.8437672597036,1156.6334327461082,1.8596029078434932,0.972941823816138,1.0,1.059603349962155,1.1024817313814683,1.1725425669929936,0.9674415694361693
1.92,2225.056755577766,1163.224492752456,1195.708628,1267.1648208903498,1318.3716834151685,1402.2462269477278,1156.9492457449087,1.8608686961634653,0.9728327332538541,1.0,1.059760539664141,1.1025860753554488,1.1727323815444841,0.9675845926445122
1.93,2226.842155923523,1163.2395276403145,1195.857361,1267.5095690937233,1318.6598117864123,1402.6464737308236,1157.2634183762711,1.8621302410693803,0.9727243110897357,1.0,1.0599170188941314,1.1026898815789554,1.172921219097487,0.9677269682134533
1.94,2228.621168497195,1163.254417960201,1196.005164,1267.852538,1318.946310715536,1403.0445311452104,1157.575967593526,1.863387580237233,0.9726165513113127,1.0,1.0600727958060892,1.1027931571000609,1.1731090913125943,0.967868703611656
1.95,2230.393848901864,1163.269165835472,1196.152049,1268.193745995508,1319.231197741442,1403.440422357105,1157.8869100885931,1.8646407459373622,0.97250944544047,1.0,1.0602278757585508,1.1028959059547137,1.1732960065824416,0.9680098036504664
1.96,2232.160251974457,1163.2837733476365,1196.298025,1268.5332109797528,1319.5144901255692,1403.8341701704016,1158.1962622976862,1.8658897743933471,0.9724029874141408,1.0,1.060382266350187,1.1029981347044095,1.1734819759235176,0.9681502753443785
1.97,2233.920431800152,1163.298242537389,1196.443104,1268.8709507151143,1319.7962048576671,1404.2257970341516,1158.5040404055037,1.8671346964444973,0.9722971687063098,1.0,1.0605359723943164,1.1030998469089486,1.173667007097524,0.9682901230592105
1.98,2235.674441726442,1163.3125754056116,1196.587294,1269.2069826604347,1320.0763586614278,1404.6153250498533,1158.810260351398,1.8683755484758158,0.9721919840188539,1.0,1.0606890019847017,1.103201049585462,1.1738511114842687,0.968429354182494
1.99,2237.4223343768617,1163.326773914347,1196.730606,1269.541324010781,1320.354967999969,1405.002775978556,1159.1149378335103,1.8696123615115945,0.9720874255925456,1.0,1.060841360324314,1.1033017467591775,1.1740342972214048,0.9685679734621162
2.0,2239.1641616643965,1163.3408399877428,1196.873049,1269.8739917028142,1320.632049,1405.3881712477842,1159.4180883140652,1.870845169030451,0.9719834872710403,1.0,1.0609930541620995,1.1034019440101872,1.174216574115359,0.9687059870575006
2.01,2240.8999748045744,1163.3547755129662,1197.014633,1270.2050024198616,1320.9076178629302,1405.7715319582858,1159.7197270240283,1.872074002293817,0.9718801620639554,1.0,1.0611440891381831,1.1035016460512477,1.1743979507043216,0.9688434001157514
2.02,2242.6298243282554,1163.3685823410965,1197.155368,1270.5343725970015,1321.181690058147,1406.1528788906137,1160.0198689673562,1.873298891918142,0.9717774429601828,1.0,1.061294470674755,1.1036008569759403,1.1745784352450181,0.9689802175847205
2.03,2244.35376,1163.3822622879875,1197.295263,1270.8621184259318,1321.454281139766,1406.5322325115385,1160.318529,1.8745198693732743,0.9716753237400786,1.0,1.0614442048668924,1.1036995818630964,1.1747580366995394,0.9691164450886163
2.04,2246.0718313008747,1163.3958171351085,1197.434327,1271.1882558597863,1321.7254063455557,1406.9096129803072,1160.615721463866,1.8757369658243268,0.9715737981638041,1.0,1.0615932976003504,1.1037978255199592,1.1749367637598278,0.9692520878131349
2.05,2247.784086499173,1163.409248630359,1197.572568,1271.5128006177547,1321.995080682825,1407.2850401547437,1160.911460931355,1.8769502129236924,0.9714728607831294,1.0,1.0617417554422093,1.103895593475906,1.1751146258343015,0.9693871519369629
2.06,2249.490573603269,1163.4225584888595,1197.709996,1271.8357681896669,1322.2633189330113,1407.6585335971986,1161.2057614690857,1.8781596389075046,0.9713725045080608,1.0,1.0618895829852177,1.1039928892210826,1.1752916301094296,0.9695216415886753
2.07,2251.191339902397,1163.4357483937251,1197.846619,1272.157173840431,1322.5301356561574,1408.0301125803574,1161.4986370125553,1.8793652744804359,0.971272723852573,1.0,1.0620367863979678,1.1040897178974778,1.1754677854797682,0.969655562397639
2.08,2252.886432071907,1163.4488199968098,1197.982447,1272.4770326143553,1322.795545195277,1408.399796092902,1161.7901012957443,1.8805671466335825,0.9711735116907015,1.0,1.0621833698823429,1.1041860826156804,1.17564309862789,0.969788918197517
2.09,2254.575896184136,1163.4617749194356,1198.117486,1272.7953593393686,1323.0595616806154,1408.7676028450385,1162.0801678547869,1.881765288069701,0.9710748641218274,1.0,1.0623293409970052,1.1042819899889311,1.1758175799172321,0.9699217158865393
2.1,2256.259777719044,1163.474614753099,1198.251747,1273.1121686311965,1323.3221990338045,1409.1335512738904,1162.3688500324497,1.8829597230865076,0.9709767731747768,1.0,1.0624747026813193,1.1043774418413632,1.1759912345647432,0.9700539581457832
2.11,2257.938121574611,1163.4873410601588,1198.385236,1273.4274748973403,1323.5834709719186,1409.4976595487622,1162.6561609808705,1.8841504832880058,0.9708792349142047,1.0,1.0626194621253997,1.104472444428478,1.1761640724592188,0.9701856515369073
2.12,2259.610972077002,1163.499955374503,1198.517962,1273.7412923410593,1323.8433910114336,1409.8599455762767,1162.9421136658057,1.8853375950297206,0.9707822429569088,1.0,1.0627636236803095,1.1045670010671345,1.1763361003147625,0.9703168000295733
2.13,2261.278372990508,1163.512459,1198.649933,1274.0536349651666,1324.1019724720886,1410.2204270053917,1163.226720870298,1.8865210857109425,0.9706857915454454,1.0,1.0629071924080828,1.1046611158256234,1.1765073256007863,0.9704474082428353
2.14,2262.940367527266,1163.524854,1198.781156,1274.3645165758137,1324.3592284806575,1410.5791212322945,1163.509995197237,1.8877009837876246,0.9705898763727314,1.0,1.0630501740851637,1.1047547935268491,1.1766777565464954,0.9705774814475286
2.15,2264.5969983567747,1163.537141,1198.91164,1274.6739507861494,1324.6151719746315,1410.9360454051855,1163.7919490735512,1.8888773140585862,0.9704944903195701,1.0,1.0631925725453373,1.1048480369868054,1.1768473992004826,0.9707070231410475
2.16,2266.248307615192,1163.549322421942,1199.041392,1274.981951019901,1324.869815705811,1411.291216428947,1164.072594753292,1.8900501039710496,0.9703996293915613,1.0,1.0633343932299386,1.1049408507040188,1.177016261361015,0.9708360382885697
2.17,2267.894336914436,1163.561398829094,1199.170419,1275.2885305148957,1325.1231722438192,1411.6446509697016,1164.3519443204275,1.8912193804827633,0.9703052880502167,1.0,1.063475641417482,1.1050332390193984,1.177184350617059,0.9709645317063375
2.18,2269.535127,1163.573371884169,1199.298729,1275.5937023264196,1325.3752539795255,1411.9963654592673,1164.630009692337,1.8923851681994068,0.9702114608712881,1.0,1.0636163213397514,1.1051252051977496,1.1773516733705027,0.9710925072549933
2.19,2271.170719515117,1163.585242939003,1199.426329,1275.8974793306188,1325.6260731283985,1412.3463760995087,1164.9068026231253,1.8935474939996229,0.9701181429868403,1.0,1.0637564379584492,1.1052167532737216,1.1775182368032784,0.9712199694618554
2.2,2272.801153498385,1163.597013321693,1199.553226,1276.199874227721,1325.8756417337706,1412.6946988665873,1165.1823347057216,1.8947063825397814,0.9700253295152182,1.0,1.0638959960812284,1.105307887133114,1.177684047899503,0.9713469227131415
2.21,2274.426469,1163.6086843371208,1199.679427,1276.500899545259,1326.1239716700388,1413.0413495151142,1165.4566173757776,1.895861859269843,0.969933015561432,1.0,1.0640350003645258,1.105398610515673,1.1778491134491333,0.9714733712573513
2.22,2276.0467048495284,1163.6202572674576,1199.804939,1276.8005676411558,1326.371074645781,1413.386343582209,1165.7296619136469,1.8970139485727924,0.9698411962175274,1.0,1.0641734553162692,1.1054889270178114,1.1780134400515323,0.9715993192070421
2.23,2277.661899984889,1163.6317333726631,1199.92977,1277.0988907068097,1326.616962206808,1413.7296963914669,1166.001479447994,1.8981626732911951,0.9697498657547793,1.0,1.0643113644116102,1.1055788391739028,1.1781770331370867,0.9717247697321435
2.24,2279.2720924902824,1163.6431138909657,1200.053924,1277.395881,1326.8616457391445,1414.071423056832,1166.272080958006,1.8993080618352967,0.9696590216649011,1.0,1.064448734722024,1.105668353065728,1.1783399018799692,0.9718497291110111
2.25,2280.8773200888063,1163.6544000393314,1200.177411,1277.6915496980073,1327.1051364719408,1414.4115384863906,1166.5414772760123,1.9004501327752505,0.9695686565786661,1.0,1.0645855670899704,1.1057574691113237,1.1785020493827563,0.9719741986345487
2.26,2282.477620052967,1163.665593013924,1200.300235,1277.9859092000695,1327.3474454803195,1414.7500573860714,1166.8096790903946,1.9015889137545383,0.9694787679633539,1.0,1.0647218686915192,1.1058461931237726,1.178663484462345,0.9720981843266862
2.27,2284.0730292120315,1163.6766939905476,1200.422403,1278.278970830579,1327.5885836881605,1415.086994263269,1167.0766969477409,1.9027244272548214,0.9693893508504836,1.0,1.06485764313962,1.1059345280214339,1.1788242128160855,0.9722216896578035
2.28,2285.663583959224,1163.6877041250823,1200.543922,1278.5707459915866,1327.8285618708182,1415.4223634303844,1167.342541,1.9038566953481473,0.969300400260643,1.0,1.0649928941055324,1.10602247659442,1.1789842399705093,0.972344717763687
2.29,2287.249320258772,1163.6986245539078,1200.664798,1278.8612459355209,1328.067390657786,1415.7561790082875,1167.6072222859366,1.904985741289945,0.9692119120110223,1.0,1.0651276260166669,1.1061100424281665,1.1791435722664432,0.9724672733229717
2.3,2288.8302736528194,1163.7094563943144,1200.785037,1279.1504817677778,1328.3050805352946,1416.088454929704,1167.8707501745666,1.9061115879417967,0.9691238819078608,1.0,1.065261843171833,1.1061972289843702,1.1793022158800468,0.9725893596178835
2.31,2290.406479268182,1163.7202007449052,1200.904646,1279.438464449282,1328.5416418488549,1416.4192049425249,1168.1331349266693,1.9072342561893811,0.9690363049398223,1.0,1.0653955488563263,1.1062840386819979,1.1794601758435739,0.9727109798579873
2.32,2291.9779718229806,1163.7308586859883,1201.02363,1279.7252047989896,1328.777084805749,1416.7484426130486,1168.3943864174653,1.9083537697114092,0.9689491776993501,1.0,1.0655287480055573,1.1063704756631216,1.1796174589945818,0.9728321385462377
2.33,2293.544785633134,1163.741431279958,1201.141995,1280.0107134963182,1329.0114194774594,1417.0761813291497,1168.654514394817,1.9094701502241074,0.9688624959615687,1.0,1.0656614445457953,1.1064565430313336,1.1797740710324176,0.9729528392642844
2.34,2295.106954618721,1163.7519195716677,1201.259747,1280.2950010835557,1329.2446558020529,1417.4024343033775,1168.913528481207,1.9105834190735775,0.9687762554917839,1.0,1.0657936422833918,1.1065422437750698,1.179930017503015,0.9730730854841564
2.35,2296.6645123102144,1163.762324588792,1201.376892,1280.578077968159,1329.4768035865056,1417.727214575993,1169.171438176243,1.9116935972414346,0.9686904520457448,1.0,1.0659253449067998,1.106627580769637,1.1800853038015593,0.9731928805704406
2.36,2298.217491854598,1163.7726473421806,1201.493435,1280.8599544250756,1329.707872508984,1418.0505350179335,1169.4282528582262,1.9128007069423545,0.9686050821760673,1.0,1.0660565568758813,1.1067125577003123,1.1802399361573985,0.9733122285917659
2.37,2299.7659260213486,1163.782888826205,1201.609382,1281.140640598991,1329.9378721210717,1418.3724083337206,1169.6839817867149,1.9139047684477455,0.9685201416197039,1.0,1.0661872816493962,1.1067971772219998,1.1803939196720756,0.9734311327029193
2.38,2301.309847208316,1163.7930500190937,1201.72474,1281.4201465064834,1330.1668118499524,1418.692847064302,1169.9386341043282,1.9150058000872279,0.9684356252989296,1.0,1.0663175216867744,1.106881440961224,1.1805472583216534,0.9735495951463295
2.39,2302.8492874474728,1163.8031318832604,1201.839512,1281.6984820382277,1330.3947010005436,1419.011863589834,1170.1922188385506,1.9161038262215768,0.968351531350935,1.0,1.0664472828866585,1.1069653541233744,1.180699959871043,0.9736676213042916
2.4,2304.384278,1163.8131353656263,1201.953705,1281.9756569610329,1330.621548757586,1419.3294701324064,1170.4447449040017,1.9171988641609123,0.9682678546804981,1.0,1.0665765674902037,1.1070489181258325,1.1808520280175072,0.9737852132200066
2.41,2305.914851,1163.8230613979308,1202.067324,1282.251680919937,1330.847364187689,1419.6456787587097,1170.6962211038335,1.9182909350924173,0.9681845917957344,1.0,1.0667053794068,1.1071321361262532,1.1810034682871968,0.9739023744595469
2.42,2307.441037427423,1163.8329108970374,1202.180374,1282.5265634402458,1331.0721562413323,1419.9605013826445,1170.946656131884,1.9193800592085053,0.9681017391962825,1.0,1.0668337224412596,1.1072150111821175,1.1811542860727524,0.974019108493518
2.43,2308.9628670727857,1163.8426847652308,1202.29286,1282.800313929445,1331.295933754826,1420.273949767879,1171.196058574773,1.9204662556781595,0.968019293373522,1.0,1.066961600295493,1.107297546252438,1.181304486635543,0.9741354186988791
2.44,2310.4803706357898,1163.8523838905085,1202.404787,1283.0729416792165,1331.518705452229,1420.5860355303528,1171.4444369129487,1.9215495443929815,0.9679372508107859,1.0,1.0670890165702713,1.107379744199429,1.1814540751078637,0.9742513083598933
2.45,2311.9935780679016,1163.8620091468636,1202.516161,1283.3444558672345,1331.7404799472292,1420.8967701407275,1171.6917995230178,1.9226299429899316,0.9678556071787077,1.0,1.0672159738793185,1.1074616068691896,1.181603055512472,0.9743667798598658
2.46,2313.502518991988,1163.8715613945612,1202.626987,1283.6148655591096,1331.961265744982,1421.2061649267885,1171.9381546791992,1.9237074703962116,0.9677743589455648,1.0,1.0673424756259104,1.1075431369352615,1.181751432729813,0.9744818363029127
2.47,2315.007222707244,1163.8810414804102,1202.737269,1283.8841797101632,1332.1810712439133,1421.5142310757967,1172.1835105549544,1.9247821468374604,0.9676935033767631,1.0,1.067468526004546,1.1076243379001114,1.181899212500246,0.9745964815154942
2.48,2316.5077181940223,1163.890450238025,1202.847012,1284.152407167232,1332.399904737484,1421.8209796367923,1172.4278752246755,1.9258539906436767,0.9676130369254516,1.0,1.0675941282275323,1.1077052122547768,1.1820463994608088,0.9747107184273203
2.49,2318.004034118574,1163.899788488086,1202.956221,1284.4195566703638,1332.6177744159197,1422.1264215228516,1172.6712566654896,1.9269230198515879,0.9675329560377127,1.0,1.067719285413932,1.1077857624013399,1.182192998129773,0.9748245498831746
2.5,2319.4961988376976,1163.9090570385877,1203.064901,1284.685636854585,1332.834688367901,1422.4305675132982,1172.9136627581902,1.9279892522088447,0.9674532571527392,1.0,1.0678440005911078,1.1078659906543986,1.1823390129085798,0.9749379786437559
