Strain,Stress,Strain Rate,Temperature,Normalized Stress
0.0088,926.0715525,0.001,298,1.5958986033002565
0.009,928.2858618,0.001,298,1.59971452131394
0.0092,929.7997174,0.001,298,1.6023233478469614
0.0094,932.0992557,0.001,298,1.606286140950041
0.0096,933.6295597,0.001,298,1.6089233130018463
0.0098,935.6414371,0.001,298,1.6123903802322388
0.01,937.4241597,0.001,298,1.6154625451202882
0.0102,938.9994426,0.001,298,1.6181772292860266
0.0104,940.5464358,0.001,298,1.6208431618271248
0.0106,942.4422847,0.001,298,1.624110277206504
0.0108,943.825028,0.001,298,1.626493157984167
0.011,945.4230081,0.001,298,1.6292469562223346
0.0112,946.7431609,0.001,298,1.6315219748253522
0.0114,948.3836123,0.001,298,1.6343489638317357
0.0116,949.8574458,0.001,298,1.6368888203015706
0.0118,951.3736812,0.001,298,1.6395017479426388
0.012,952.6948287,0.001,298,1.6417784807116262
0.0122,954.1342219,0.001,298,1.6442589862311818
0.0124,955.6096251,0.001,298,1.6468015477641742
0.0126,956.8463373,0.001,298,1.648932773226544
0.0128,958.1766045,0.001,298,1.6512252219695867
0.013,959.2639313,0.001,298,1.6530990116532955
0.0132,960.8382989,0.001,298,1.6558121184830417
0.0134,962.0437531,0.001,298,1.6578894770509935
0.0136,962.9988843,0.001,298,1.6595354541290428
0.0138,964.2047975,0.001,298,1.6616136036914455
0.014,965.6942738,0.001,298,1.6641804173900216
0.0142,966.6993102,0.001,298,1.665912396072118
0.0144,967.8148353,0.001,298,1.6678347798708975
0.0146,968.8618342,0.001,298,1.669639072506446
0.0148,970.0766896,0.001,298,1.6717326321572505
0.015,971.1965244,0.001,298,1.6736624428596985
0.0152,972.2152273,0.001,298,1.67541797301382
0.0154,973.1488075,0.001,298,1.6770268112652775
0.0156,974.4944001,0.001,298,1.6793456702618141
0.0158,975.2456485,0.001,298,1.6806402962213902
0.016,976.3094331,0.001,298,1.6824735156446295
0.0162,977.3354067,0.001,298,1.684241575392111
0.0164,978.2750158,0.001,298,1.6858608032436633
0.0166,979.2637253,0.001,298,1.68756464578786
0.0168,980.1432695,0.001,298,1.6890803638298746
0.017,981.1195754,0.001,298,1.6907628312569298
0.0172,981.9909506,0.001,298,1.6922644716656827
0.0174,982.809484,0.001,298,1.693675049829204
0.0176,983.8508774,0.001,298,1.6954696825096478
0.0178,984.7468067,0.001,298,1.6970136369855908
0.018,985.5843515,0.001,298,1.6984569774844034
0.0182,986.3208047,0.001,298,1.6997261068838576
0.0184,987.2830133,0.001,298,1.7013842804414818
0.0186,988.1298995,0.001,298,1.702843718969839
0.0188,988.9505527,0.001,298,1.7042579501835486
0.019,989.7223041,0.001,298,1.7055879089518857
0.0192,990.5400837,0.001,298,1.7069971880922765
0.0194,991.3705094,0.001,298,1.7084282602499266
0.0196,992.0388791,0.001,298,1.7095800613908199
0.0198,992.762824,0.001,298,1.7108276352436798
0.02,993.5517951,0.001,298,1.7121872687116717
0.0202,994.3848325,0.001,298,1.713622841610513
0.0204,995.105216,0.001,298,1.714864278104688
0.0206,995.8245213,0.001,298,1.7161038565373883
0.0208,996.4952037,0.001,298,1.717259643152935
0.021,997.1711502,0.001,298,1.718424501389152
0.0212,997.9153936,0.001,298,1.7197070556360337
0.0214,998.7320985,0.001,298,1.7211144827464981
0.0216,999.4217579,0.001,298,1.722302972415835
0.0218,1000.0947229,0.001,298,1.7234626926347214
0.022,1000.6718843,0.001,298,1.724457314561777
0.0222,1001.3652881,0.001,298,1.7256522569535995
0.0224,1002.0990551,0.001,298,1.726916757226053
0.0226,1002.6571914,0.001,298,1.7278785932086147
0.0228,1003.3350346,0.001,298,1.729046720026911
0.023,1003.8850285,0.001,298,1.7299945242159762
0.0232,1004.5497061,0.001,298,1.7311399627629454
0.0234,1005.1420371,0.001,298,1.7321607264534395
0.0236,1005.8388242,0.001,298,1.7333614992843138
0.0238,1006.3999402,0.001,298,1.7343284701822663
0.024,1007.0274404,0.001,298,1.7354098409360137
0.0242,1007.5842828,0.001,298,1.7363694471414082
0.0244,1008.1221432,0.001,298,1.7372963416765153
0.0246,1008.6536462,0.001,298,1.7382122805076565
0.0248,1009.3446633,0.001,298,1.7394031099006655
0.025,1009.9295565,0.001,298,1.7404110560344606
0.0252,1010.4098627,0.001,298,1.7412387674479761
0.0254,1011.0608269,0.001,298,1.7423605737001757
0.0256,1011.5299722,0.001,298,1.7431690515407847
0.0258,1012.1116581,0.001,298,1.7441714705362323
0.026,1012.6117318,0.001,298,1.7450332472717585
0.0262,1013.2506781,0.001,298,1.7461343430834169
0.0264,1013.7705269,0.001,298,1.7470301982380299
0.0266,1014.296289,0.001,298,1.7479362437793198
0.0268,1014.7216828,0.001,298,1.7486693246837488
0.027,1015.3344813,0.001,298,1.749725360005873
0.0272,1015.7975731,0.001,298,1.750523405853221
0.0274,1016.2933587,0.001,298,1.751377792908347
0.0276,1016.7597225,0.001,298,1.7521814773915174
0.0278,1017.2939671,0.001,298,1.7531021408204492
0.028,1017.7431537,0.001,298,1.7538762238441916
0.0282,1018.2400075,0.001,298,1.7547324517277973
0.0284,1018.7385575,0.001,298,1.7555916026719414
0.0286,1019.2325213,0.001,298,1.756442850220117
0.0288,1019.6548941,0.001,298,1.7571707250368873
0.029,1020.1583643,0.001,298,1.7580383549590182
0.0292,1020.5691939,0.001,298,1.7587463373854997
0.0294,1020.9495648,0.001,298,1.759401830350819
0.0296,1021.4855357,0.001,298,1.7603254687116028
0.0298,1021.9452298,0.001,298,1.7611176593043867
0.03,1022.4434522,0.001,298,1.761976245695629
0.0302,1022.8482701,0.001,298,1.7626738681627665
0.0304,1023.262767,0.001,298,1.7633881704453456
0.0306,1023.7602138,0.001,298,1.7642454202455289
0.0308,1024.1963452,0.001,298,1.7649970052502042
0.031,1024.5879378,0.001,298,1.7656718365650368
0.0312,1025.0090295,0.001,298,1.766397503662873
0.0314,1025.3674614,0.001,298,1.7670151891614114
0.0316,1025.7939076,0.001,298,1.7677500836661886
0.0318,1026.1653135,0.001,298,1.7683901272518783
0.032,1026.5987199,0.001,298,1.7691370162655344
0.0322,1027.0142339,0.001,298,1.7698530713159906
0.0324,1027.4487221,0.001,298,1.7706018245949988
0.0326,1027.8097074,0.001,298,1.77122391036637
0.0328,1028.2724831,0.001,298,1.77202141147876
0.033,1028.5812081,0.001,298,1.7725534371035332
0.0332,1028.9373744,0.001,298,1.7731672182948228
0.0334,1029.3314737,0.001,298,1.7738463694044038
0.0336,1029.6920861,0.001,298,1.7744678125574076
0.0338,1030.0376336,0.001,298,1.7750632943764257
0.034,1030.4774946,0.001,298,1.775821306598755
0.0342,1030.8217245,0.001,298,1.7764145177984092
0.0344,1031.1594805,0.001,298,1.7769965725297105
0.0346,1031.6166341,0.001,298,1.7777843850802248
0.0348,1031.9411758,0.001,298,1.7783436676155155
0.035,1032.2900427,0.001,298,1.7789448697547503
0.0352,1032.6132506,0.001,298,1.7795018537532254
0.0354,1032.9461379,0.001,298,1.780075518256462
0.0356,1033.3033205,0.001,298,1.7806910508369893
0.0358,1033.6797832,0.001,298,1.7813398088033718
0.036,1033.9677307,0.001,298,1.7818360285736836
0.0362,1034.299491,0.001,298,1.7824077509184324
0.0364,1034.6272798,0.001,298,1.782972629179389
0.0366,1034.9820693,0.001,298,1.7835840377319863
0.0368,1035.2748226,0.001,298,1.7840885393348274
0.037,1035.644849,0.001,298,1.7847262056289166
0.0372,1035.9742682,0.001,298,1.7852938935573073
0.0374,1036.3034286,0.001,298,1.7858611354957983
0.0376,1036.5825572,0.001,298,1.7863421576605316
0.0378,1036.9230739,0.001,298,1.786928969904643
0.038,1037.1525777,0.001,298,1.7873244736784963
0.0382,1037.4718472,0.001,298,1.7878746706343913
0.0384,1037.7672782,0.001,298,1.7883837867161874
0.0386,1038.1054396,0.001,298,1.7889665400730885
0.0388,1038.3865433,0.001,298,1.7894509659265787
0.039,1038.6987031,0.001,298,1.7899889107403262
0.0392,1039.0441658,0.001,298,1.7905842464235504
0.0394,1039.3463178,0.001,298,1.791104944800995
0.0396,1039.6208139,0.001,298,1.7915779837809949
0.0398,1039.9080678,0.001,298,1.7920730082708034
0.04,1040.2147046,0.001,298,1.7926014353016515
0.0402,1040.5163409,0.001,298,1.7931212449735663
0.0404,1040.7746586,0.001,298,1.7935664037256358
0.0406,1041.0250551,0.001,298,1.7939979118780482
0.0408,1041.3040338,0.001,298,1.794478675720193
0.041,1041.5765303,0.001,298,1.7949482687905989
0.0412,1041.9155983,0.001,298,1.7955325844907875
0.0414,1042.1286621,0.001,298,1.7958997572215725
0.0416,1042.435221,0.001,298,1.7964280500073928
0.0418,1042.7290052,0.001,298,1.796934328159644
0.042,1043.0340732,0.001,298,1.7974600516783041
0.0422,1043.2481776,0.001,298,1.7978290176745038
0.0424,1043.5346433,0.001,298,1.7983226838596806
0.0426,1043.8030551,0.001,298,1.7987852377687958
0.0428,1044.0931353,0.001,298,1.7992851328198591
0.043,1044.3877506,0.001,298,1.7997928432062882
0.0432,1044.6370582,0.001,298,1.8002224748579225
0.0434,1044.8743261,0.001,298,1.8006313585010878
0.0436,1045.1001562,0.001,298,1.8010205313897272
0.0438,1045.4226866,0.001,298,1.8015763478528204
0.044,1045.6767828,0.001,298,1.8020142316962333
0.0442,1045.9484592,0.001,298,1.8024824114887548
0.0444,1046.1448034,0.001,298,1.8028207713419437
0.0446,1046.4464581,0.001,298,1.8033406127225684
0.0448,1046.7219166,0.001,298,1.8038153102059653
0.045,1046.946139,0.001,298,1.8042017125460679
0.0452,1047.1632092,0.001,298,1.8045757895037966
0.0454,1047.4071681,0.001,298,1.804996203743627
0.0456,1047.65502,0.001,298,1.8054233267882418
0.0458,1047.9133933,0.001,298,1.8058685813557611
0.046,1048.1572481,0.001,298,1.806288816200118
0.0462,1048.3583854,0.001,298,1.8066354359999326
0.0464,1048.6644833,0.001,298,1.8071629343447033
0.0466,1048.9032005,0.001,298,1.807574315565771
0.0468,1049.164391,0.001,298,1.80802442501252
0.0,0.0,0.01,298,0.0
0.0005,694.8929827,0.01,298,1.1975086995603172
0.001,757.4279023,0.01,298,1.3052750925325645
0.0015,789.7268136,0.01,298,1.3609357888282632
0.002,811.8936697,0.01,298,1.39913591990242
0.0025,829.7954938,0.01,298,1.4299861236481148
0.003,845.0129926,0.01,298,1.4562104310626796
0.0035,858.3834029,0.01,298,1.4792516518686942
0.004,869.8837093,0.01,298,1.4990701236398427
0.0045,880.1329859,0.01,298,1.5167326964363201
0.005,889.4115995,0.01,298,1.5327225262122464
0.0055,897.8371277,0.01,298,1.5472422343818233
0.006,905.5545614,0.01,298,1.560541683684249
0.0065,912.6586257,0.01,298,1.5727841138328904
0.007,919.2804145,0.01,298,1.584195438874396
0.0075,925.2984735,0.01,298,1.5945663566795605
0.008,930.8955389,0.01,298,1.6042117764425654
0.0085,936.155251,0.01,298,1.6132758354469603
0.009,941.0399615,0.01,298,1.6216936543978087
0.0095,945.6095436,0.01,298,1.6295684127481422
0.01,949.9830247,0.01,298,1.637105230351715
0.0105,954.1401969,0.01,298,1.644269282945436
0.011,958.0794843,0.01,298,1.6510578547816908
0.0115,961.847814,0.01,298,1.6575518153064146
0.012,965.4353199,0.01,298,1.663734162274838
0.0125,968.8062755,0.01,298,1.6695433282289203
0.013,971.9627781,0.01,298,1.6749829274446124
0.0135,975.0356649,0.01,298,1.6802784315975918
0.014,977.9994473,0.01,298,1.6853859161973261
0.0145,980.8149088,0.01,298,1.6902377994706714
0.015,983.5670933,0.01,298,1.6949806375242942
0.0155,986.1927976,0.01,298,1.699505512317972
0.016,988.7624469,0.01,298,1.7039337875606042
0.0165,991.2037116,0.01,298,1.7081408176918058
0.017,993.551634,0.01,298,1.7121869910881293
0.0175,995.8144966,0.01,298,1.7160865809773245
0.018,998.0047012,0.01,298,1.719860959374594
0.0185,1000.0823657,0.01,298,1.723441397478675
0.019,1002.1171854,0.01,298,1.7269480011621932
0.0195,1004.0776986,0.01,298,1.730326552494631
0.02,1005.9637807,0.01,298,1.7335768367528765
0.0205,1007.7978485,0.01,298,1.7367374847961905
0.021,1009.5952395,0.01,298,1.7398349277299907
0.0215,1011.361005,0.01,298,1.7428778704568226
0.022,1013.0952287,0.01,298,1.7458664572168507
0.0225,1014.7113089,0.01,298,1.7486514473475148
0.023,1016.2610425,0.01,298,1.751322102418444
0.0235,1017.8624741,0.01,298,1.7540818486246863
0.024,1019.4035065,0.01,298,1.7567375089223831
0.0245,1020.8148616,0.01,298,1.7591696963994414
0.025,1022.1842012,0.01,298,1.7615294785881765
0.0255,1023.5856971,0.01,298,1.7639446757112314
0.026,1024.9903339,0.01,298,1.76636528554555
0.0265,1026.3125037,0.01,298,1.768643780043572
0.027,1027.5661663,0.01,298,1.770804216121053
0.0275,1028.7946891,0.01,298,1.7729213287948518
0.028,1030.0349425,0.01,298,1.7750586568052578
0.0285,1031.2527906,0.01,298,1.7771573737743465
0.029,1032.3923423,0.01,298,1.7791211625998524
0.0295,1033.4981868,0.01,298,1.781026863825911
0.03,1034.6355624,0.01,298,1.7829869025794691
0.0305,1035.7450817,0.01,298,1.7848989365863712
0.031,1036.7946546,0.01,298,1.7867076649947218
0.0315,1037.7899181,0.01,298,1.7884228020435575
0.032,1038.7623033,0.01,298,1.7900985129304328
0.0325,1039.7738349,0.01,298,1.7918416847871608
0.033,1040.7686317,0.01,298,1.79355601757214
0.0335,1041.7518071,0.01,298,1.7952503232048131
0.034,1042.69587,0.01,298,1.7968772262874857
0.0345,1043.6217016,0.01,298,1.798472711380773
0.035,1044.5361909,0.01,298,1.8000486502946327
0.0355,1045.4208849,0.01,298,1.8015732429841893
0.036,1046.2544525,0.01,298,1.8030097295764027
0.0365,1047.0954054,0.01,298,1.8044589432520934
0.037,1047.9583437,0.01,298,1.8059460443556599
0.0375,1048.7818351,0.01,298,1.8073651666378878
0.038,1049.5676482,0.01,298,1.808719357926195
0.0385,1050.3211372,0.01,298,1.8100178451105342
0.039,1051.0824206,0.01,298,1.8113297643801585
0.0395,1051.8685609,0.01,298,1.8126845195320482
0.04,1052.6291565,0.01,298,1.8139952535163062
0.0405,1053.3419121,0.01,298,1.8152235448545553
0.041,1054.0318231,0.01,298,1.8164124681060356
0.0415,1054.7327084,0.01,298,1.8176203033627434
0.042,1055.4425348,0.01,298,1.8188435468122235
0.0425,1056.1386733,0.01,298,1.8200432019110702
0.043,1056.8082235,0.01,298,1.821197037406972
0.0435,1057.4479625,0.01,298,1.8222994992781096
0.044,1058.0839065,0.01,298,1.8233954212278096
0.0445,1058.7336772,0.01,298,1.8245151707221074
0.045,1059.3644132,0.01,298,1.8256021177282362
0.0455,1059.9899913,0.01,298,1.8266801761280975
0.046,1060.5982053,0.01,298,1.8277283109838627
0.0465,1061.1848331,0.01,298,1.8287392463528953
0.047,1061.7890391,0.01,298,1.829780474224438
0.0,0.0,0.1,298,0.0
0.001,783.6010148,0.1,298,1.3503792030842925
0.002,841.2224011,0.1,298,1.44967810679011
0.003,873.8594778,0.1,298,1.505921563335908
0.004,898.2911661,0.1,298,1.54802467850987
0.005,918.3900355,0.1,298,1.5826610492274276
0.006,934.2536593,0.1,298,1.6099988235034608
0.007,945.415875,0.1,298,1.62923466375498
0.008,954.6227396,0.1,298,1.6451008485181866
0.009,962.9361269,0.1,298,1.659427304335718
0.01,969.9779525,0.1,298,1.6715624785664631
0.011,976.0461964,0.1,298,1.6820198799825326
0.012,981.6725193,0.1,298,1.6917157191793923
0.013,986.7666714,0.1,298,1.7004944687257337
0.014,991.4836681,0.1,298,1.7086232665761591
0.015,995.933016,0.1,298,1.7162908253949543
0.016,1000.1490827,0.1,298,1.7235563708485286
0.017,1004.0539287,0.1,298,1.730285589838875
0.018,1007.6456006,0.1,298,1.736475116072835
0.019,1011.0785483,0.1,298,1.7423911129791676
0.02,1014.2805851,0.1,298,1.7479091812569816
0.021,1017.3494057,0.1,298,1.75319767812971
0.022,1020.2016889,0.1,298,1.7581130162186607
0.023,1022.9332027,0.1,298,1.7628202324662037
0.024,1025.5648247,0.1,298,1.7673553052290765
0.025,1028.0903061,0.1,298,1.7717074659536343
0.026,1030.5186397,0.1,298,1.7758922119272313
0.027,1032.8392087,0.1,298,1.7798912472241954
0.028,1035.0944768,0.1,298,1.7837777495156666
0.029,1037.2969962,0.1,298,1.7875733500010857
0.03,1039.4262324,0.1,298,1.7912426615877584
0.031,1041.4913935,0.1,298,1.7948015525894125
0.032,1043.4903354,0.1,298,1.7982463280796828
0.033,1045.4187565,0.1,298,1.8015695751136258
0.034,1047.3001613,0.1,298,1.8048117989833221
0.035,1049.1478717,0.1,298,1.8079959573118045
0.036,1050.9478301,0.1,298,1.8110978246446297
0.037,1052.6888139,0.1,298,1.8140980610813153
0.038,1054.3736593,0.1,298,1.8170015542437803
0.039,1056.0279145,0.1,298,1.819852331331204
0.04,1057.6306107,0.1,298,1.8226142568219394
0.041,1059.1861905,0.1,298,1.8252949866461528
0.042,1060.7060067,0.1,298,1.8279140850779156
0.043,1062.1825518,0.1,298,1.8304586144465573
0.044,1063.6247123,0.1,298,1.8329438888526997
0.045,1065.0268994,0.1,298,1.8353602771203392
0.046,1066.3911531,0.1,298,1.8377112947803675
0.047,1067.7245418,0.1,298,1.840009122802664
0.048,1069.0186846,0.1,298,1.8422393183868124
0.0,562.8642578,0.0001,373,0.9699836696696883
2e-05,571.1622314,0.0001,373,0.9842835630663839
1e-05,579.5199585,0.0001,373,0.9986864296371663
4e-05,587.7206421,0.0001,373,1.0128186632297183
5e-05,595.7753906,0.0001,373,1.026699406943725
3e-05,603.7835693,0.0001,373,1.0404998969466925
0.0001,610.6230469,0.0001,373,1.0522863649789704
0.00012,618.4825439,0.0001,373,1.065830631889105
0.00013,626.2449341,0.0001,373,1.0792075547035564
0.00014,633.8414917,0.0001,373,1.0922986982885223
0.00021,640.2110596,0.0001,373,1.1032753711900865
0.00024,647.463501,0.0001,373,1.1157734995145465
0.00028,654.6759644,0.0001,373,1.1282027337733262
0.00029,661.5863037,0.0001,373,1.140111317734716
0.00037,666.3786621,0.0001,373,1.1483699863618082
0.00038,673.1062622,0.0001,373,1.1599636559591178
0.00046,677.5303345,0.0001,373,1.1675876573501651
0.00048,683.8738403,0.0001,373,1.1785194174489584
0.00056,688.8218384,0.0001,373,1.1870462998865037
0.00056,694.9043579,0.0001,373,1.1975283024362975
0.00064,698.7980957,0.0001,373,1.2042383786716186
0.00068,704.6772461,0.0001,373,1.2143699153618706
0.00076,709.2478638,0.0001,373,1.2222464583611217
0.00083,714.3758545,0.0001,373,1.2310835219484588
0.0009,719.3427124,0.0001,373,1.2396429054690976
0.00093,724.7123413,0.0001,373,1.248896384035216
0.00101,728.2005005,0.0001,373,1.2549075268895031
0.0011,733.1968384,0.0001,373,1.263517713278126
0.00115,738.0994873,0.0001,373,1.2719664454639483
0.00123,741.3236694,0.0001,373,1.277522676725221
0.00128,745.9876099,0.0001,373,1.285560042855011
0.00137,749.3945312,0.0001,373,1.2914311884803635
0.00145,752.9981689,0.0001,373,1.2976413353709626
0.00154,756.3981934,0.0001,373,1.3035005957446222
0.00162,760.5941772,0.0001,373,1.310731532347537
0.0017,764.4902954,0.0001,373,1.3174457107248854
0.00179,767.6177368,0.0001,373,1.3228352287904057
0.00187,771.2965698,0.0001,373,1.3291749597006424
0.00195,773.852478,0.0001,373,1.3335795549131095
0.00204,777.130249,0.0001,373,1.339228135896638
0.00212,780.2108765,0.0001,373,1.3445369795937219
0.00221,783.2078857,0.0001,373,1.3497017239198446
0.0023,786.5108032,0.0001,373,1.3553936398531612
0.00239,788.6573486,0.0001,373,1.35909278037479
0.00247,791.7609253,0.0001,373,1.3644411724157661
0.00257,794.024231,0.0001,373,1.3683415258989506
0.00265,796.9398193,0.0001,373,1.373365957632338
0.00274,799.1027222,0.0001,373,1.3770932870248305
0.00283,801.609436,0.0001,373,1.3814131055545043
0.00292,804.1345215,0.0001,373,1.3857645840248072
0.00301,806.3500977,0.0001,373,1.3895826852865727
0.0031,808.7196045,0.0001,373,1.3936660550676894
0.0032,810.8115234,0.0001,373,1.3972710577715464
0.00329,813.2411499,0.0001,373,1.4014580317990109
0.00339,815.6900635,0.0001,373,1.405678243275427
0.00348,817.4776611,0.0001,373,1.4087588092483279
0.00357,819.8360596,0.0001,373,1.4128230361020897
0.00366,821.6626587,0.0001,373,1.4159708133387514
0.00376,824.0241089,0.0001,373,1.4200402991854653
0.00385,825.942627,0.0001,373,1.4233464803848888
0.00395,827.3271484,0.0001,373,1.4257324253613157
0.00404,829.913208,0.0001,373,1.430188980465022
0.00414,831.612915,0.0001,373,1.4331180846146927
0.00424,833.5889893,0.0001,373,1.4365234523823065
0.00433,835.1599121,0.0001,373,1.439230622790084
0.00442,836.9675293,0.0001,373,1.4423456885287882
0.00451,838.5551758,0.0001,373,1.44508167887969
0.00461,840.1721191,0.0001,373,1.447868156390115
0.00471,842.0528564,0.0001,373,1.4511092299574242
0.0048,843.802124,0.0001,373,1.4541237418621493
0.00489,845.4552612,0.0001,373,1.4569725923007806
0.00499,846.8804932,0.0001,373,1.4594286938320702
0.00509,848.2160645,0.0001,373,1.461730283127761
0.00519,849.9978027,0.0001,373,1.464800751599825
0.00528,851.5706177,0.0001,373,1.4675111828348344
0.00538,853.0463257,0.0001,373,1.470054269629501
0.00547,854.4956665,0.0001,373,1.4725519178427324
0.00557,856.0605469,0.0001,373,1.4752486753858725
0.00568,857.3299561,0.0001,373,1.4774362475705787
0.00579,858.8991699,0.0001,373,1.4801404728595844
0.00589,860.3659668,0.0001,373,1.4826682031604623
0.00599,861.8927002,0.0001,373,1.4852992219992274
0.00609,863.2938843,0.0001,373,1.4877138817975115
0.00619,864.420166,0.0001,373,1.489654802439227
0.00628,865.6014404,0.0001,373,1.4916904919709755
0.00639,866.9335327,0.0001,373,1.4939860859078566
0.00649,868.3009033,0.0001,373,1.4963424749199614
0.00659,869.4576416,0.0001,373,1.49833588140391
0.00668,870.72229,0.0001,373,1.5005152493045626
0.00678,871.6896973,0.0001,373,1.5021823817790725
0.00687,872.9818726,0.0001,373,1.5044091867715397
0.00697,874.0130615,0.0001,373,1.506186234042678
0.00706,875.1730957,0.0001,373,1.5081853203493059
0.00716,876.2418823,0.0001,373,1.5100271597164276
0.00726,877.5152588,0.0001,373,1.5122215687470681
0.00736,878.6593018,0.0001,373,1.514193097427424
0.00747,879.7696533,0.0001,373,1.5161065655641341
0.00756,880.862854,0.0001,373,1.517990477736522
0.00766,881.9404297,0.0001,373,1.5198474633548986
0.00776,882.968689,0.0001,373,1.5216194620479484
0.00785,884.027771,0.0001,373,1.5234445774831626
0.00795,884.8384399,0.0001,373,1.5248416027581064
0.00805,885.9648438,0.0001,373,1.5267827339870155
0.00814,887.0026245,0.0001,373,1.528571140903512
0.00825,888.0350952,0.0001,373,1.5303503970998937
0.00835,889.053772,0.0001,373,1.5321058822758995
0.00845,890.0883789,0.0001,373,1.5338888197845806
0.00855,891.1010132,0.0001,373,1.5356338919236192
0.00864,892.140564,0.0001,373,1.5374253492524845
0.00874,892.9141846,0.0001,373,1.5387585292121662
0.00884,893.9823608,0.0001,373,1.5405993166772995
0.00894,894.8977051,0.0001,373,1.5421767290121946
0.00904,895.7348022,0.0001,373,1.5436192979898402
0.00914,896.5992432,0.0001,373,1.5451089886955003
0.00924,897.4543457,0.0001,373,1.5465825863691838
0.00933,898.3231201,0.0001,373,1.5480797448207098
0.00943,899.270813,0.0001,373,1.54971290348041
0.00953,900.060791,0.0001,373,1.551074272138625
0.00963,900.8421631,0.0001,373,1.5524208102540453
0.00973,901.6020508,0.0001,373,1.553730324314618
0.00983,902.4030151,0.0001,373,1.5551106256576541
0.00992,903.211792,0.0001,373,1.5565043904500258
0.01002,904.0827637,0.0001,373,1.558005335507448
0.01011,904.8844604,0.0001,373,1.5593868989950062
0.01021,905.5532227,0.0001,373,1.560539376703266
0.01031,906.3815308,0.0001,373,1.5619667996019868
0.01041,907.1224365,0.0001,373,1.5632436019922722
0.01052,908.038269,0.0001,373,1.5648218556419617
0.01063,908.8154297,0.0001,373,1.5661611362540502
0.01073,909.6297607,0.0001,373,1.5675644724239346
0.01083,910.4282227,0.0001,373,1.5689404615547402
0.01093,911.1755371,0.0001,373,1.5702283080542536
0.01103,912.0343628,0.0001,373,1.5717083219164745
0.01113,912.8731689,0.0001,373,1.5731538360128916
0.01123,913.5908203,0.0001,373,1.5743905642806209
0.01132,914.1812134,0.0001,373,1.5754079883890977
0.01142,914.8813477,0.0001,373,1.5766145294479135
0.01152,915.6381836,0.0001,373,1.577918784343204
0.01162,916.3330688,0.0001,373,1.5791162796308418
0.01172,917.0778198,0.0001,373,1.580399708624528
0.01181,917.7432861,0.0001,373,1.5815465063377785
0.01191,918.4127808,0.0001,373,1.5827002461905604
0.01201,919.038208,0.0001,373,1.5837780445445337
0.01211,919.8824463,0.0001,373,1.5852329199482595
0.01222,920.6051025,0.0001,373,1.5864782729851097
0.01232,921.3166504,0.0001,373,1.5877044830946045
0.01242,921.9280396,0.0001,373,1.5887580897708047
0.01252,922.6542969,0.0001,373,1.5900096485813282
0.01264,923.1862183,0.0001,373,1.590926308440962
0.01274,923.850647,0.0001,373,1.5920713180586963
0.01284,924.5372314,0.0001,373,1.5932545085822036
0.01294,925.2716675,0.0001,373,1.5945201619143239
0.01304,925.8483887,0.0001,373,1.5955140252449584
0.01314,926.3607788,0.0001,373,1.5963970268259133
0.01324,926.9887695,0.0001,373,1.597479242858044
0.01334,927.5540771,0.0001,373,1.5984534371379995
0.01344,928.1783447,0.0001,373,1.5995292371539227
0.01354,928.8192139,0.0001,373,1.6006336466981066
0.01365,929.4170532,0.0001,373,1.601663902838998
0.01374,930.0681763,0.0001,373,1.602785982923481
0.01385,930.5609131,0.0001,373,1.6036351159832234
0.01394,931.2516479,0.0001,373,1.6048254588887958
0.01404,931.8312988,0.0001,373,1.6058243709698488
0.01415,932.5551758,0.0001,373,1.6070718278106757
0.01425,933.0840454,0.0001,373,1.6079832285050275
0.01435,933.6689453,0.0001,373,1.6089911861849286
0.01445,934.1991577,0.0001,373,1.6099049009257909
0.01454,934.7625122,0.0001,373,1.6108757294295775
0.01464,935.3080444,0.0001,373,1.6118158447734567
0.01473,935.8637085,0.0001,373,1.6127734204151016
0.01484,936.4141846,0.0001,373,1.6137220555791647
0.01493,936.9692993,0.0001,373,1.614678684440088
0.01504,937.4681396,0.0001,373,1.6155383356580644
0.01513,937.9836426,0.0001,373,1.6164267016978981
0.01523,938.5933838,0.0001,373,1.6174774683765933
0.01533,939.0023193,0.0001,373,1.6181821867015738
0.01542,939.6203613,0.0001,373,1.6192472581443995
0.01553,940.1305542,0.0001,373,1.6201264732917882
0.01564,940.6422119,0.0001,373,1.6210082127282208
0.01574,941.1618042,0.0001,373,1.621903625856523
0.01584,941.6606445,0.0001,373,1.6227632770744993
0.01595,942.1317749,0.0001,373,1.6235751758368602
0.01606,942.6953735,0.0001,373,1.624546424998044
0.01615,943.1692505,0.0001,373,1.6253630569746926
0.01626,943.75,0.0001,373,1.6263638622725287
0.01636,944.1921387,0.0001,373,1.6271257996540305
0.01647,944.680603,0.0001,373,1.6279675699168439
0.01657,945.0776367,0.0001,373,1.6286517778763505
0.01667,945.6396484,0.0001,373,1.6296202923336267
0.01678,946.1203003,0.0001,373,1.6304485994917646
0.01687,946.6420288,0.0001,373,1.6313476939323661
0.01697,947.1235962,0.0001,373,1.6321775787711565
0.01707,947.5682373,0.0001,373,1.6329438285372186
0.01717,948.0290527,0.0001,373,1.6337379514656833
0.01727,948.5657349,0.0001,373,1.6346628156093708
0.01736,948.9516602,0.0001,373,1.6353278804691924
0.01746,949.414856,0.0001,373,1.636126105539684
0.01756,949.8436279,0.0001,373,1.6368650079220077
